name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand
Renault KWID RXT,2016.0,280000.0,40000.0,Petrol,Individual,Manual,First Owner,4.0,Renault
Hyundai Tucson 2.0 e-VGT 2WD MT,2017.0,1650000.0,55000.0,Diesel,Dealer,Manual,First Owner,3.0,Hyundai
Hyundai EON Era Plus,2015.0,295000.0,21000.0,Unknown,Dealer,Unknown,Unknown,5.0,Hyundai
Unknown,2017.0,850000.0,20000.0,Petrol,Dealer,Automatic,Second Owner,3.0,Unknown
Maruti Celerio VXI AMT BSIV,,450000.0,39415.0,Petrol,Trustmark Dealer,Automatic,Second Owner,,Maruti
Maruti Baleno Alpha 1.3,,,64672.0,Diesel,Trustmark Dealer,Manual,First Owner,,Maruti
Hyundai Creta 1.6 SX Automatic Diesel,2015.0,1150000.0,54634.0,Diesel,Trustmark Dealer,Automatic,Second Owner,5.0,Hyundai
Honda City i VTEC V,2015.0,775000.0,66521.0,Petrol,Trustmark Dealer,Manual,First Owner,5.0,Honda
Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,3000.0,Petrol,Individual,Automatic,First Owner,1.0,Hyundai
Toyota Innova Crysta 2.4 GX AT,2018.0,,23974.0,Diesel,Dealer,Automatic,Unknown,2.0,Toyota
Tata Tiago 1.2 Revotron XZ,2018.0,539000.0,10000.0,Unknown,Individual,Manual,First Owner,2.0,Tata
Maruti Celerio ZXI,2017.0,420000.0,50000.0,Petrol,Individual,Manual,First Owner,3.0,Maruti
Maruti Omni E 8 Str STD,,85000.0,,Petrol,Individual,Manual,Third Owner,,Maruti
OpelCorsa 1.6Gls,2004.0,142000.0,73000.0,Petrol,Individual,Manual,Unknown,16.0,OpelCorsa
Hyundai EON D Lite,2014.0,180000.0,76000.0,Petrol,Individual,Manual,Unknown,6.0,Hyundai
Chevrolet Tavera Neo 3 Max 9 Str BSIII,2014.0,400000.0,120000.0,Diesel,Individual,Manual,Second Owner,6.0,Chevrolet
Mahindra Scorpio VLX 2WD ABS AT BSIII,2009.0,360000.0,170000.0,Unknown,Individual,Automatic,Third Owner,11.0,Mahindra
Hyundai Santro Xing XG,2003.0,85000.0,110000.0,Petrol,Individual,Manual,Second Owner,17.0,Hyundai
Honda Brio 1.2 S MT,2016.0,350000.0,63400.0,Petrol,Individual,Manual,First Owner,4.0,Honda
Datsun GO Plus T BSIV,2015.0,380000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,Datsun
Hyundai i10 Era,2009.0,140000.0,80000.0,Petrol,Individual,Manual,Third Owner,11.0,Hyundai
Maruti Wagon R VXI BS IV,2012.0,200000.0,90000.0,Petrol,Individual,Manual,First Owner,8.0,Maruti
Unknown,2011.0,150000.0,157000.0,Petrol,Unknown,Manual,First Owner,9.0,Unknown
Tata Indica Vista Quadrajet LS,2012.0,150000.0,,Diesel,Individual,Manual,Second Owner,8.0,Tata
Maruti 800 Std BSII,2006.0,90000.0,,Petrol,Individual,Manual,Second Owner,14.0,Maruti
Mahindra Bolero SLX 2WD,2007.0,,100000.0,Diesel,Individual,Manual,Second Owner,13.0,Mahindra
Renault KWID RXT,2017.0,280000.0,50000.0,Petrol,Individual,Manual,First Owner,3.0,Renault
Maruti Alto K10 2010-2014 VXI,2011.0,200000.0,40000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti
Chevrolet Aveo U-VA 1.2 LT WO ABS Airbag,2009.0,110000.0,38500.0,Petrol,Individual,Manual,Second Owner,11.0,Chevrolet
Hyundai i10 Magna,2008.0,140000.0,103921.0,Petrol,Individual,Manual,Second Owner,12.0,Hyundai
Unknown,2018.0,1150000.0,14825.0,Petrol,Dealer,Manual,First Owner,2.0,Unknown
Honda BR-V i-DTEC VX MT,,910000.0,43377.0,Diesel,Dealer,Manual,First Owner,,Honda
Ford Figo Diesel Titanium,2010.0,160000.0,102307.0,Diesel,Dealer,Manual,First Owner,10.0,Ford
Maruti Zen LX,2004.0,105000.0,79000.0,Petrol,Individual,Manual,Second Owner,16.0,Maruti
Renault KWID 1.0 RXT Optional,,300000.0,10500.0,Petrol,Individual,Manual,First Owner,,Renault
Maruti Wagon R LXI,2004.0,70000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,16.0,Maruti
Chevrolet Beat Diesel,2012.0,160000.0,,Diesel,Individual,Manual,First Owner,8.0,Chevrolet
Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Diesel,Individual,Manual,First Owner,8.0,Chevrolet
Chevrolet Sail Hatchback LT ABS,2013.0,225000.0,80000.0,Diesel,Unknown,Manual,First Owner,7.0,Chevrolet
Honda City 1.3 EXI,2002.0,145000.0,100000.0,Petrol,Individual,Manual,First Owner,18.0,Honda
Unknown,2018.0,1200000.0,29600.0,Petrol,Dealer,Manual,First Owner,2.0,Unknown
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,930000.0,20000.0,Diesel,Individual,Manual,First Owner,2.0,Ford
Hyundai EON D Lite,2016.0,210000.0,30000.0,Petrol,Individual,Manual,First Owner,4.0,Hyundai
Hyundai Getz 1.5 CRDi GVS,2008.0,110000.0,154000.0,Diesel,Individual,Manual,Third Owner,12.0,Hyundai
Maruti Swift LXI,2011.0,175000.0,70000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti
Renault Lodgy Stepway 85PS RXZ 8S,2017.0,,,Diesel,Individual,Manual,First Owner,3.0,Renault
Unknown,,550000.0,51000.0,Petrol,Individual,Manual,First Owner,,Unknown
Maruti Alto LX BSIII,2008.0,85000.0,120000.0,Petrol,Unknown,Manual,Second Owner,12.0,Maruti
Renault Captur 1.5 Diesel RXT,2017.0,,13500.0,Diesel,Unknown,Manual,First Owner,3.0,Renault
Toyota Etios 1.5 V,2016.0,509999.0,35000.0,Petrol,Individual,Manual,First Owner,4.0,Toyota
Unknown,2012.0,225000.0,110000.0,Unknown,Individual,Manual,Second Owner,8.0,Unknown
Maruti Swift ZXI BSIV,2016.0,,7104.0,Petrol,Unknown,Manual,First Owner,4.0,Maruti
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,,Unknown,Dealer,Automatic,First Owner,7.0,Audi
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Unknown,Dealer,Manual,First Owner,8.0,Skoda
Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,Unknown,3.0,Maruti
BMW X5 xDrive 30d xLine,2019.0,,30000.0,Diesel,Dealer,Automatic,First Owner,1.0,BMW
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Automatic,Unknown,3.0,Hyundai
Toyota Fortuner 4x2 AT,2017.0,,47162.0,Diesel,Trustmark Dealer,Automatic,First Owner,3.0,Toyota
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,Unknown,Unknown,First Owner,5.0,Maruti
Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Unknown,First Owner,15.0,Hyundai
Maruti Swift Dzire VDI,,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,First Owner,,Maruti
Maruti Baleno Alpha 1.3,2017.0,650000.0,70000.0,Diesel,Individual,Manual,Unknown,3.0,Maruti
Chevrolet Spark 1.0 LS,2011.0,140000.0,60000.0,Petrol,Individual,Manual,Second Owner,9.0,Chevrolet
Maruti Alto LXi,2011.0,150000.0,70000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti
Datsun GO Plus A Option Petrol,2018.0,450000.0,10000.0,Petrol,Individual,Manual,Second Owner,2.0,Datsun
Hyundai Accent CRDi,2006.0,170000.0,245244.0,Diesel,Individual,Manual,Fourth & Above Owner,14.0,Hyundai
Renault KWID 1.0 RXT Optional,2017.0,400000.0,60000.0,Petrol,Individual,Manual,First Owner,3.0,Renault
Tata Tiago 1.2 Revotron XE,2016.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,4.0,Tata
Maruti Alto 800 Base,2012.0,250000.0,8000.0,Petrol,Individual,Manual,First Owner,8.0,Maruti
Tata Tigor 1.2 Revotron XM,2019.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,1.0,Tata
Unknown,2002.0,85000.0,100000.0,Diesel,Individual,Unknown,Third Owner,18.0,Unknown
Nissan Sunny Diesel XL,2012.0,300000.0,110000.0,Diesel,Individual,Manual,First Owner,8.0,Nissan
Mahindra XUV500 AT W8 FWD,2015.0,740000.0,45000.0,Diesel,Dealer,Automatic,First Owner,5.0,Mahindra
Hyundai Santro Xing XG,2005.0,70000.0,68500.0,Petrol,Dealer,Manual,First Owner,15.0,Hyundai
Hyundai Santro Sportz AMT,2019.0,484999.0,5007.0,Petrol,Dealer,Automatic,First Owner,1.0,Hyundai
Nissan Micra Active XV S,2013.0,164000.0,,Petrol,Individual,Manual,First Owner,7.0,Nissan
Honda City 1.5 V AT,2008.0,140000.0,70000.0,Petrol,Individual,Automatic,First Owner,12.0,Honda
Mercedes-Benz E-Class E250 CDI Elegance,2011.0,999000.0,49600.0,Diesel,Dealer,Automatic,First Owner,9.0,Mercedes-Benz
Maruti Alto LXI,2005.0,56000.0,23000.0,Petrol,Individual,Manual,Second Owner,15.0,Maruti
BMW 7 Series 730Ld,2006.0,1050000.0,,Diesel,Dealer,Automatic,First Owner,14.0,BMW
Unknown,2010.0,190000.0,38000.0,Petrol,Dealer,Manual,First Owner,10.0,Unknown
Unknown,2018.0,3899000.0,22000.0,Diesel,Dealer,Automatic,First Owner,2.0,Unknown
Hyundai i10 Sportz 1.2,2011.0,235000.0,,Petrol,Dealer,Manual,First Owner,9.0,Hyundai
Unknown,2017.0,350000.0,10171.0,Petrol,Dealer,Manual,First Owner,3.0,Unknown
Renault Duster 110PS Diesel RxL,2015.0,465000.0,41123.0,Diesel,Dealer,Manual,First Owner,5.0,Renault
Toyota Camry Hybrid 2.5,2017.0,1900000.0,20118.0,Petrol,Dealer,Automatic,First Owner,3.0,Toyota
Honda City i DTec SV,2014.0,450000.0,40000.0,Diesel,Dealer,Unknown,First Owner,6.0,Honda
Volkswagen Jetta 2.0L TDI Highline,2015.0,790000.0,52517.0,Diesel,Dealer,Manual,First Owner,5.0,Volkswagen
Mahindra Marazzo M2 8Str,2019.0,900000.0,,Unknown,Unknown,Manual,First Owner,1.0,Mahindra
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,450000.0,99117.0,Diesel,Dealer,Manual,First Owner,6.0,Ford
Chevrolet Spark 1.0 LS,2009.0,135000.0,90000.0,Petrol,Individual,Manual,First Owner,11.0,Chevrolet
Maruti Celerio ZXI MT BSIV,2019.0,425000.0,3700.0,Petrol,Individual,Manual,First Owner,1.0,Maruti
Tata Indica Vista Terra 1.4 TDI,2010.0,,80000.0,Diesel,Individual,Manual,Unknown,10.0,Tata
Ford EcoSport 1.5 TDCi Titanium BSIV,2015.0,,100000.0,Diesel,Individual,Manual,Second Owner,5.0,Ford
Tata Indica Vista Aqua 1.4 TDI,2011.0,90000.0,54000.0,Diesel,Individual,Unknown,First Owner,9.0,Tata
Hyundai EON Era Plus,2017.0,250000.0,19000.0,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Maruti Swift Dzire VDI,2014.0,300000.0,,Diesel,Individual,Manual,First Owner,6.0,Maruti
Maruti Wagon R VXI BS IV,2014.0,275000.0,30000.0,Petrol,Individual,Manual,First Owner,6.0,Maruti
Honda BRV i-VTEC V MT,2017.0,600000.0,43500.0,Petrol,Unknown,Manual,First Owner,3.0,Honda
Renault KWID RXT,2016.0,270000.0,60000.0,Petrol,Individual,Manual,Second Owner,4.0,Renault
Renault KWID RXT Optional,2016.0,240000.0,70000.0,Petrol,Individual,Manual,Second Owner,4.0,Renault
Skoda Octavia Elegance 2.0 TDI AT,2014.0,1200000.0,135000.0,Diesel,Individual,Automatic,Third Owner,6.0,Skoda
Chevrolet Beat Diesel LS,2012.0,160000.0,,Diesel,Individual,Manual,Unknown,8.0,Chevrolet
Honda City i-VTEC ZX,2018.0,1200000.0,29600.0,Unknown,Dealer,Manual,First Owner,2.0,Honda
Audi A4 30 TFSI Technology,2018.0,3100000.0,,Petrol,Individual,Automatic,First Owner,2.0,Audi
Honda Amaze VX Diesel BSIV,2018.0,,25000.0,Diesel,Dealer,Unknown,First Owner,2.0,Honda
Toyota Corolla Altis 1.8 VL AT,2010.0,350000.0,80000.0,Petrol,Individual,Automatic,Third Owner,10.0,Toyota
Honda Amaze VX Petrol BSIV,2018.0,690000.0,39000.0,Petrol,Dealer,Manual,First Owner,2.0,Honda
Unknown,2016.0,245000.0,60000.0,Petrol,Individual,Manual,First Owner,4.0,Unknown
Honda Amaze VX Diesel BSIV,2018.0,790000.0,49000.0,Diesel,Dealer,Unknown,First Owner,2.0,Honda
Unknown,2018.0,680000.0,48600.0,Petrol,Dealer,Manual,First Owner,2.0,Unknown
Hyundai Grand i10 Asta Option,2017.0,540000.0,,Unknown,Individual,Manual,Second Owner,3.0,Hyundai
Unknown,2016.0,425000.0,25000.0,Unknown,Individual,Manual,First Owner,4.0,Unknown
Maruti Zen Estilo Sports,2008.0,140000.0,120000.0,Unknown,Individual,Manual,First Owner,12.0,Maruti
Maruti Ertiga ZDI Plus,,1100000.0,30000.0,Diesel,Individual,Manual,First Owner,,Maruti
Renault Lodgy 85PS RxL,2015.0,715000.0,35000.0,Diesel,Unknown,Manual,First Owner,5.0,Renault
Maruti Swift VXI,2013.0,370000.0,90000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti
Mercedes-Benz E-Class 230,1998.0,1000000.0,35000.0,Petrol,Unknown,Automatic,Second Owner,22.0,Mercedes-Benz
Tata Xenon XT EX 4X2,2014.0,291000.0,90000.0,Diesel,Individual,Manual,First Owner,6.0,Tata
Renault KWID 1.0 RXT Optional,2016.0,,,Petrol,Individual,Manual,First Owner,4.0,Renault
Maruti Omni 5 Str STD,1998.0,65000.0,60000.0,Petrol,Dealer,Manual,Unknown,22.0,Maruti
Maruti Swift Dzire VDI,2015.0,650000.0,58000.0,Diesel,Individual,Manual,First Owner,5.0,Maruti
Maruti Wagon R LX BS IV,2014.0,350000.0,40000.0,Petrol,Dealer,Manual,First Owner,6.0,Maruti
Maruti Wagon R LXI,,75000.0,,Petrol,Individual,Manual,Second Owner,,Maruti
Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2012.0,440000.0,70000.0,Diesel,Dealer,Manual,First Owner,8.0,Hyundai
Hyundai Santro Xing GLS,2013.0,270000.0,60000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai
Toyota Innova 2.5 V Diesel 7-seater,2014.0,1150000.0,,Diesel,Dealer,Manual,Unknown,6.0,Toyota
Unknown,2015.0,,70000.0,Petrol,Dealer,Manual,First Owner,5.0,Unknown
Mercedes-Benz B Class B180 Sports,2013.0,1100000.0,40000.0,Petrol,Individual,Automatic,Second Owner,7.0,Mercedes-Benz
Mahindra XUV500 W10 2WD,2015.0,,75000.0,Diesel,Dealer,Unknown,Second Owner,5.0,Mahindra
Skoda Fabia 1.2L Diesel Ambiente,2010.0,260000.0,150000.0,Diesel,Individual,Manual,First Owner,10.0,Skoda
Toyota Etios VD,2012.0,350000.0,140000.0,Unknown,Unknown,Manual,Third Owner,8.0,Toyota
Toyota Etios Liva VD,2015.0,480000.0,,Diesel,Individual,Manual,First Owner,5.0,Toyota
Toyota Etios Liva GD,2012.0,345000.0,137250.0,Diesel,Individual,Manual,Second Owner,8.0,Toyota
Mahindra Scorpio M2DI,2013.0,500000.0,110000.0,Unknown,Individual,Manual,Second Owner,7.0,Mahindra
Unknown,2017.0,595000.0,27000.0,Petrol,Unknown,Manual,First Owner,3.0,Unknown
Hyundai Verna CRDi 1.6 SX Option,2019.0,1295000.0,9000.0,Diesel,Dealer,Manual,First Owner,1.0,Hyundai
Volkswagen Vento 1.5 TDI Highline BSIV,2019.0,1350000.0,5400.0,Diesel,Unknown,Manual,Test Drive Car,1.0,Volkswagen
Unknown,2020.0,541000.0,1000.0,Petrol,Dealer,Manual,Test Drive Car,0.0,Unknown
Hyundai Santro Asta,2018.0,515000.0,16000.0,Petrol,Dealer,Manual,First Owner,2.0,Hyundai
Ford Figo Aspire Titanium Plus Diesel,2019.0,894999.0,,Diesel,Dealer,Manual,Test Drive Car,1.0,Ford
Renault Pulse RxZ Optional,2012.0,325000.0,47000.0,Diesel,Dealer,Manual,First Owner,8.0,Renault
Maruti Ciaz 1.4 Alpha,2018.0,925000.0,22000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Unknown,2017.0,844999.0,30000.0,Petrol,Individual,Manual,First Owner,3.0,Unknown
Maruti Ciaz 1.4 Alpha,2018.0,,20000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Tata Manza Club Class Quadrajet90 LX,2013.0,300000.0,60000.0,Unknown,Individual,Unknown,First Owner,7.0,Tata
Toyota Camry M/t,2008.0,650000.0,75000.0,Petrol,Individual,Manual,Second Owner,12.0,Toyota
Maruti Alto K10 LXI,2010.0,175000.0,64000.0,Petrol,Dealer,Manual,First Owner,10.0,Maruti
Maruti SX4 S Cross DDiS 320 Delta,2015.0,,80000.0,Diesel,Individual,Manual,First Owner,5.0,Maruti
Renault Duster 85PS Diesel RxZ,2017.0,600000.0,90000.0,Diesel,Individual,Manual,First Owner,3.0,Renault
Maruti Swift ZXI Plus,2018.0,700000.0,30000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Toyota Corolla H3,2003.0,95000.0,120000.0,Petrol,Unknown,Automatic,Second Owner,17.0,Toyota
Maruti Celerio ZXI,2019.0,490000.0,20000.0,Petrol,Dealer,Manual,First Owner,1.0,Maruti
Tata Safari DICOR 2.2 EX 4x2,2013.0,380000.0,100000.0,Diesel,Individual,Manual,First Owner,7.0,Tata
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018.0,550000.0,31000.0,Petrol,Dealer,Manual,First Owner,2.0,Hyundai
Maruti Alto 800 LXI,2013.0,225000.0,47000.0,Petrol,Dealer,Manual,First Owner,7.0,Maruti
Tata Nexon 1.2 Revotron XM,2018.0,570000.0,11200.0,Petrol,Individual,Manual,First Owner,2.0,Tata
Maruti Alto 800 LXI,2018.0,305000.0,35000.0,Petrol,Dealer,Manual,First Owner,2.0,Maruti
Maruti Wagon R Duo Lxi,2010.0,240000.0,50000.0,LPG,Dealer,Manual,First Owner,10.0,Maruti
Maruti Ertiga SHVS VDI,2015.0,700000.0,55000.0,Diesel,Dealer,Manual,First Owner,5.0,Maruti
Maruti Omni E MPI STD BS IV,2018.0,288000.0,20000.0,Petrol,Unknown,Manual,First Owner,2.0,Maruti
Mahindra Bolero B4,2017.0,800000.0,75000.0,Diesel,Dealer,Manual,First Owner,3.0,Mahindra
Maruti Celerio VXI,2017.0,,93000.0,Petrol,Dealer,Manual,First Owner,3.0,Maruti
Chevrolet Beat Diesel LT Option,2009.0,195000.0,57000.0,Diesel,Dealer,Manual,Second Owner,11.0,Chevrolet
Maruti Eeco Smiles 5 Seater AC,2014.0,,30000.0,Petrol,Dealer,Manual,First Owner,6.0,Maruti
Renault Duster 85PS Diesel RxE,2013.0,450000.0,73000.0,Diesel,Dealer,Manual,First Owner,7.0,Renault
Maruti Swift Dzire VDI,2016.0,630000.0,65000.0,Diesel,Dealer,Manual,First Owner,4.0,Maruti
Maruti Swift 1.3 VXi,2009.0,250000.0,62000.0,Petrol,Dealer,Manual,Second Owner,11.0,Maruti
Hyundai Santro GLS I - Euro II,2007.0,135000.0,85000.0,Petrol,Dealer,Manual,First Owner,13.0,Hyundai
Chevrolet Spark 1.0 PS,2010.0,110000.0,73000.0,Petrol,Individual,Manual,First Owner,10.0,Chevrolet
Maruti Swift ZDi,2012.0,350000.0,55000.0,Unknown,Dealer,Manual,First Owner,8.0,Maruti
Maruti Omni E MPI STD BS IV,2016.0,,5800.0,Petrol,Individual,Manual,Second Owner,4.0,Maruti
Toyota Innova 2.5 V Diesel 8-seater,2009.0,350000.0,350000.0,Diesel,Individual,Manual,First Owner,11.0,Toyota
Maruti Swift ZXI Plus,2018.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,2.0,Maruti
Maruti Swift Dzire VDI,2018.0,750000.0,20000.0,Diesel,Individual,Manual,First Owner,2.0,Maruti
Unknown,,270000.0,20000.0,Petrol,Individual,Manual,First Owner,,Unknown
Maruti Alto LXi,2007.0,90000.0,100000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Maruti Wagon R Stingray VXI,2013.0,350000.0,65000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti
Ford Figo Diesel Celebration Edition,2013.0,285000.0,90000.0,Diesel,Individual,Manual,Second Owner,7.0,Ford
Toyota Innova 2.5 E Diesel MS 7-seater,2011.0,665000.0,267000.0,Diesel,Individual,Manual,Second Owner,9.0,Toyota
Mahindra Scorpio 2.6 CRDe,2005.0,175000.0,250000.0,Diesel,Unknown,Manual,Second Owner,15.0,Mahindra
Mahindra Xylo D2,2011.0,350000.0,140000.0,Diesel,Individual,Manual,Second Owner,9.0,Mahindra
Honda City i-VTEC CVT ZX,2018.0,1225000.0,22000.0,Petrol,Dealer,Automatic,First Owner,2.0,Honda
Honda Jazz Select Edition Active,2010.0,285000.0,60000.0,Petrol,Dealer,Manual,Second Owner,10.0,Honda
Honda City i-VTEC VX,2018.0,1000000.0,28635.0,Petrol,Dealer,Manual,First Owner,2.0,Honda
Honda Amaze VX Diesel BSIV,2018.0,780000.0,,Diesel,Dealer,Manual,First Owner,2.0,Honda
Maruti Celerio VXI,2014.0,300000.0,82000.0,Petrol,Unknown,Manual,Second Owner,6.0,Maruti
Maruti Swift VXI BSIII,2006.0,160000.0,95149.0,Petrol,Dealer,Manual,Second Owner,14.0,Maruti
Honda Amaze VX i-VTEC,2018.0,625000.0,68458.0,Petrol,Dealer,Manual,Unknown,2.0,Honda
Maruti Ritz VXi,2010.0,265000.0,42000.0,Petrol,Individual,Manual,First Owner,10.0,Maruti
Honda City i DTEC V,2014.0,,90000.0,Unknown,Individual,Manual,Second Owner,6.0,Honda
Unknown,2016.0,210000.0,30000.0,Petrol,Individual,Manual,First Owner,4.0,Unknown
Maruti Alto LXi,,140000.0,80000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,940000.0,,Diesel,Individual,Manual,First Owner,5.0,Toyota
Nissan Terrano XV Premium 110 PS,2013.0,750000.0,80000.0,Diesel,Individual,Manual,First Owner,7.0,Nissan
Unknown,2016.0,610000.0,,Diesel,Individual,Unknown,First Owner,4.0,Unknown
Unknown,2015.0,450000.0,50000.0,Diesel,Individual,Manual,First Owner,5.0,Unknown
Toyota Etios Liva GD,2012.0,409999.0,,Diesel,Individual,Manual,First Owner,8.0,Toyota
Unknown,2016.0,650000.0,100000.0,Diesel,Individual,Manual,First Owner,4.0,Unknown
Mahindra TUV 300 T8,2017.0,650000.0,80000.0,Diesel,Individual,Manual,First Owner,3.0,Mahindra
Hyundai Getz 1.3 GLS,2010.0,150000.0,105546.0,Unknown,Individual,Unknown,First Owner,10.0,Hyundai
Toyota Etios Liva 1.2 V,2018.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,2.0,Toyota
Toyota Innova 2.5 GX 7 STR BSIV,2012.0,1000000.0,80000.0,Diesel,Individual,Manual,Second Owner,8.0,Toyota
Hyundai i20 Magna Optional 1.2,2013.0,340000.0,35000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Unknown,Manual,First Owner,1.0,Hyundai
Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,1010000.0,120000.0,Diesel,Individual,Manual,First Owner,7.0,Toyota
Toyota Etios GD,2011.0,350000.0,120000.0,Diesel,Individual,Manual,Third Owner,9.0,Toyota
Maruti Swift VDI BSIV,2016.0,595000.0,70000.0,Diesel,Individual,Manual,Unknown,4.0,Maruti
Mahindra Scorpio VLX 2WD BSIV,2014.0,700000.0,130000.0,Diesel,Individual,Manual,Third Owner,6.0,Mahindra
Renault KWID RXL,2019.0,,40000.0,Petrol,Individual,Manual,First Owner,1.0,Renault
Maruti Alto K10 VXI,2015.0,320000.0,60000.0,Unknown,Individual,Manual,Second Owner,5.0,Maruti
Honda City 1.5 S MT,2011.0,310000.0,110000.0,Petrol,Individual,Manual,First Owner,9.0,Honda
Honda City i DTEC VX,2014.0,700000.0,130000.0,Diesel,Individual,Manual,First Owner,6.0,Honda
Maruti Alto LXi BSIII,2009.0,130000.0,80000.0,Petrol,Individual,Manual,Second Owner,11.0,Maruti
Maruti Swift Dzire VDi,2009.0,150000.0,,Diesel,Individual,Manual,Second Owner,11.0,Maruti
Honda Amaze E i-Dtech,2015.0,300000.0,104000.0,Diesel,Individual,Manual,Second Owner,5.0,Honda
Maruti Swift Dzire LXi,,150000.0,100000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Honda City 1.3 EXI,2003.0,120000.0,132343.0,Petrol,Individual,Unknown,Unknown,17.0,Honda
Hyundai Creta 1.4 CRDi S Plus,2016.0,950000.0,90000.0,Diesel,Individual,Manual,Second Owner,4.0,Hyundai
Maruti Wagon R VXI BS IV,2007.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Honda Jazz 1.5 SV i DTEC,2015.0,450000.0,76000.0,Diesel,Individual,Manual,First Owner,5.0,Honda
Maruti 800 EX,2004.0,,60000.0,Petrol,Individual,Manual,Third Owner,16.0,Maruti
Mahindra Renault Logan 1.6 Petrol GLSX,2009.0,200000.0,30000.0,Petrol,Individual,Manual,Second Owner,11.0,Mahindra
Tata Indigo LS,2010.0,250000.0,96000.0,Diesel,Individual,Manual,Second Owner,10.0,Tata
Mahindra Marazzo M8 8Str,2018.0,1300000.0,10000.0,Unknown,Unknown,Manual,First Owner,2.0,Mahindra
Unknown,2017.0,425000.0,36000.0,Diesel,Dealer,Manual,First Owner,3.0,Unknown
Maruti Ciaz 1.4 AT Zeta,2017.0,500000.0,,Petrol,Individual,Automatic,First Owner,3.0,Maruti
Maruti Swift 1.3 VXI ABS,2015.0,475000.0,24600.0,Petrol,Dealer,Manual,First Owner,5.0,Maruti
Maruti Wagon R LXI,2011.0,260000.0,,Petrol,Dealer,Manual,First Owner,9.0,Maruti
Renault KWID Climber 1.0 AMT BSIV,2017.0,350000.0,7658.0,Petrol,Dealer,Automatic,First Owner,3.0,Renault
Maruti Swift Dzire VDI,2017.0,611000.0,34400.0,Diesel,Dealer,Manual,Unknown,3.0,Maruti
Maruti Alto VXi,,280000.0,26134.0,Petrol,Dealer,Manual,First Owner,,Maruti
Maruti Wagon R AMT VXI,2014.0,300000.0,28942.0,Petrol,Dealer,Automatic,Unknown,6.0,Maruti
Mahindra XUV500 W8 2WD,2012.0,711000.0,53600.0,Diesel,Dealer,Manual,First Owner,8.0,Mahindra
Toyota Innova 2.5 G (Diesel) 8 Seater,2015.0,851000.0,53652.0,Diesel,Unknown,Manual,First Owner,5.0,Toyota
Maruti Ritz VDi,2011.0,,52895.0,Diesel,Dealer,Manual,First Owner,9.0,Maruti
Hyundai Verna SX Diesel,2013.0,550000.0,42324.0,Diesel,Dealer,Manual,Second Owner,7.0,Hyundai
Mahindra XUV500 W10 1.99 mHawk,2016.0,1044999.0,65000.0,Diesel,Dealer,Manual,First Owner,4.0,Mahindra
Unknown,2012.0,550000.0,60236.0,Diesel,Dealer,Manual,First Owner,8.0,Unknown
